Timestamp,Machine_ID,Vibration,Temperature,Status
2025-02-10 07:33:48.617183,LATHE-55,0.64,47.7,Normal
2025-02-10 08:33:48.617183,CNC-001,1.48,58.0,Normal
2025-02-10 08:33:48.617183,CNC-002,1.29,60.2,Normal
2025-02-10 08:33:48.617183,PRESS-101,2.78,55.8,Normal
2025-02-10 08:33:48.617183,LATHE-55,2.81,46.5,Normal
2025-02-10 09:33:48.617183,CNC-001,2.53,41.3,Normal
2025-02-10 09:33:48.617183,CNC-002,0.64,43.1,Normal
2025-02-10 09:33:48.617183,PRESS-101,1.37,64.8,Normal
2025-02-10 09:33:48.617183,LATHE-55,2.8,49.9,Normal
2025-02-10 10:33:48.617183,CNC-001,1.64,58.8,Normal
2025-02-10 10:33:48.617183,CNC-002,1.29,46.8,Normal
2025-02-10 10:33:48.617183,PRESS-101,1.63,40.2,Normal
2025-02-10 10:33:48.617183,LATHE-55,0.75,43.2,Normal
2025-02-10 11:33:48.617183,CNC-001,2.86,58.7,Normal
2025-02-10 11:33:48.617183,CNC-002,2.57,45.1,Normal
2025-02-10 11:33:48.617183,PRESS-101,1.86,51.4,Normal
2025-02-10 11:33:48.617183,LATHE-55,1.36,58.2,Normal
2025-02-10 12:33:48.617183,CNC-001,2.22,61.0,Normal
2025-02-10 12:33:48.617183,CNC-002,0.57,59.8,Normal
2025-02-10 12:33:48.617183,PRESS-101,1.52,50.0,Normal
2025-02-10 12:33:48.617183,LATHE-55,2.63,51.6,Normal
2025-02-10 13:33:48.617183,CNC-001,2.17,42.6,Normal
2025-02-10 13:33:48.617183,CNC-002,2.27,45.6,Normal
2025-02-10 13:33:48.617183,PRESS-101,2.76,62.9,Normal
2025-02-10 13:33:48.617183,LATHE-55,2.74,43.5,Normal
2025-02-10 14:33:48.617183,CNC-001,0.89,44.5,Normal
2025-02-10 14:33:48.617183,CNC-002,1.29,46.0,Normal
2025-02-10 14:33:48.617183,PRESS-101,6.65,98.1,Risk
2025-02-10 14:33:48.617183,LATHE-55,1.99,54.0,Normal
2025-02-10 15:33:48.617183,CNC-001,1.13,45.6,Normal
2025-02-10 15:33:48.617183,CNC-002,2.13,50.2,Normal
2025-02-10 15:33:48.617183,PRESS-101,2.91,59.3,Normal
2025-02-10 15:33:48.617183,LATHE-55,0.85,47.6,Normal
2025-02-10 16:33:48.617183,CNC-001,2.52,58.3,Normal
2025-02-10 16:33:48.617183,CNC-002,1.14,52.6,Normal
2025-02-10 16:33:48.617183,PRESS-101,1.36,54.2,Normal
2025-02-10 16:33:48.617183,LATHE-55,1.68,44.3,Normal
2025-02-10 17:33:48.617183,CNC-001,2.44,49.0,Normal
2025-02-10 17:33:48.617183,CNC-002,0.67,40.1,Normal
2025-02-10 17:33:48.617183,PRESS-101,1.88,51.4,Normal
2025-02-10 17:33:48.617183,LATHE-55,0.95,45.5,Normal
2025-02-10 18:33:48.617183,CNC-001,1.0,46.4,Normal
2025-02-10 18:33:48.617183,CNC-002,1.28,53.2,Normal
2025-02-10 18:33:48.617183,PRESS-101,2.85,63.5,Normal
2025-02-10 18:33:48.617183,LATHE-55,1.68,64.9,Normal
2025-02-10 19:33:48.617183,CNC-001,1.77,42.1,Normal
2025-02-10 19:33:48.617183,CNC-002,2.76,57.1,Normal
2025-02-10 19:33:48.617183,PRESS-101,2.49,45.1,Normal
2025-02-10 19:33:48.617183,LATHE-55,1.77,49.1,Normal
2025-02-10 20:33:48.617183,CNC-001,0.91,58.7,Normal
2025-02-10 20:33:48.617183,CNC-002,2.32,54.9,Normal
2025-02-10 20:33:48.617183,PRESS-101,2.98,63.2,Normal
2025-02-10 20:33:48.617183,LATHE-55,1.08,40.6,Normal
2025-02-10 21:33:48.617183,CNC-001,2.25,47.5,Normal
2025-02-10 21:33:48.617183,CNC-002,0.98,45.0,Normal
2025-02-10 21:33:48.617183,PRESS-101,0.97,44.1,Normal
2025-02-10 21:33:48.617183,LATHE-55,0.57,52.2,Normal
2025-02-10 22:33:48.617183,CNC-001,0.98,60.1,Normal
2025-02-10 22:33:48.617183,CNC-002,1.81,57.9,Normal
2025-02-10 22:33:48.617183,PRESS-101,2.57,59.9,Normal
2025-02-10 22:33:48.617183,LATHE-55,1.32,57.4,Normal
2025-02-10 23:33:48.617183,CNC-001,0.95,42.0,Normal
2025-02-10 23:33:48.617183,CNC-002,2.2,64.8,Normal
2025-02-10 23:33:48.617183,PRESS-101,1.16,50.0,Normal
2025-02-10 23:33:48.617183,LATHE-55,1.72,52.3,Normal
2025-02-11 00:33:48.617183,CNC-001,1.37,46.3,Normal
2025-02-11 00:33:48.617183,CNC-002,2.91,49.1,Normal
2025-02-11 00:33:48.617183,PRESS-101,1.92,49.5,Normal
2025-02-11 00:33:48.617183,LATHE-55,1.79,64.9,Normal
2025-02-11 01:33:48.617183,CNC-001,0.62,42.3,Normal
2025-02-11 01:33:48.617183,CNC-002,2.32,42.6,Normal
2025-02-11 01:33:48.617183,PRESS-101,8.03,99.7,Risk
2025-02-11 01:33:48.617183,LATHE-55,1.98,41.8,Normal
2025-02-11 02:33:48.617183,CNC-001,2.13,55.8,Normal
2025-02-11 02:33:48.617183,CNC-002,2.27,46.1,Normal
2025-02-11 02:33:48.617183,PRESS-101,2.93,43.9,Normal
2025-02-11 02:33:48.617183,LATHE-55,2.52,42.1,Normal
2025-02-11 03:33:48.617183,CNC-001,0.63,41.9,Normal
2025-02-11 03:33:48.617183,CNC-002,0.73,61.2,Normal
2025-02-11 03:33:48.617183,PRESS-101,1.55,47.6,Normal
2025-02-11 03:33:48.617183,LATHE-55,0.8,51.8,Normal
2025-02-11 04:33:48.617183,CNC-001,2.68,62.2,Normal
2025-02-11 04:33:48.617183,CNC-002,2.81,47.4,Normal
2025-02-11 04:33:48.617183,PRESS-101,1.03,58.4,Normal
2025-02-11 04:33:48.617183,LATHE-55,1.81,49.8,Normal
2025-02-11 05:33:48.617183,CNC-001,2.24,46.4,Normal
2025-02-11 05:33:48.617183,CNC-002,2.15,64.9,Normal
2025-02-11 05:33:48.617183,PRESS-101,2.13,48.7,Normal
2025-02-11 05:33:48.617183,LATHE-55,1.95,53.8,Normal
2025-02-11 06:33:48.617183,CNC-001,2.86,62.1,Normal
2025-02-11 06:33:48.617183,CNC-002,8.42,103.1,Risk
2025-02-11 06:33:48.617183,PRESS-101,1.59,45.9,Normal
2025-02-11 06:33:48.617183,LATHE-55,0.8,41.3,Normal
2025-02-11 07:33:48.617183,CNC-001,1.22,57.7,Normal
2025-02-11 07:33:48.617183,CNC-002,2.04,50.7,Normal
2025-02-11 07:33:48.617183,PRESS-101,0.73,48.8,Normal
2025-02-11 07:33:48.617183,LATHE-55,0.65,61.4,Normal
2025-02-11 08:33:48.617183,CNC-001,1.06,59.2,Normal
2025-02-11 08:33:48.617183,CNC-002,0.63,45.8,Normal
2025-02-11 08:33:48.617183,PRESS-101,0.6,57.7,Normal
2025-02-11 08:33:48.617183,LATHE-55,1.83,44.4,Normal
2025-02-11 09:33:48.617183,CNC-001,0.64,61.3,Normal
2025-02-11 09:33:48.617183,CNC-002,0.77,60.9,Normal
2025-02-11 09:33:48.617183,PRESS-101,2.41,62.0,Normal
2025-02-11 09:33:48.617183,LATHE-55,1.8,49.8,Normal
2025-02-11 10:33:48.617183,CNC-001,1.37,59.8,Normal
2025-02-11 10:33:48.617183,CNC-002,2.41,54.0,Normal
2025-02-11 10:33:48.617183,PRESS-101,2.12,50.1,Normal
2025-02-11 10:33:48.617183,LATHE-55,2.34,64.7,Normal
2025-02-11 11:33:48.617183,CNC-001,2.43,45.5,Normal
2025-02-11 11:33:48.617183,CNC-002,2.77,44.3,Normal
2025-02-11 11:33:48.617183,PRESS-101,1.63,59.4,Normal
2025-02-11 11:33:48.617183,LATHE-55,1.67,54.5,Normal
2025-02-11 12:33:48.617183,CNC-001,0.52,44.3,Normal
2025-02-11 12:33:48.617183,CNC-002,1.13,45.3,Normal
2025-02-11 12:33:48.617183,PRESS-101,0.76,40.4,Normal
2025-02-11 12:33:48.617183,LATHE-55,1.62,62.5,Normal
2025-02-11 13:33:48.617183,CNC-001,1.15,59.2,Normal
2025-02-11 13:33:48.617183,CNC-002,0.6,49.4,Normal
2025-02-11 13:33:48.617183,PRESS-101,2.17,58.4,Normal
2025-02-11 13:33:48.617183,LATHE-55,2.79,46.5,Normal
2025-02-11 14:33:48.617183,CNC-001,1.39,51.3,Normal
2025-02-11 14:33:48.617183,CNC-002,2.13,55.3,Normal
2025-02-11 14:33:48.617183,PRESS-101,0.56,53.6,Normal
2025-02-11 14:33:48.617183,LATHE-55,2.08,59.4,Normal
2025-02-11 15:33:48.617183,CNC-001,1.48,43.7,Normal
2025-02-11 15:33:48.617183,CNC-002,2.13,63.6,Normal
2025-02-11 15:33:48.617183,PRESS-101,0.95,44.9,Normal
2025-02-11 15:33:48.617183,LATHE-55,1.41,47.5,Normal
2025-02-11 16:33:48.617183,CNC-001,2.86,62.6,Normal
2025-02-11 16:33:48.617183,CNC-002,0.97,59.4,Normal
2025-02-11 16:33:48.617183,PRESS-101,1.21,40.1,Normal
2025-02-11 16:33:48.617183,LATHE-55,0.72,47.6,Normal
2025-02-11 17:33:48.617183,CNC-001,1.95,60.5,Normal
2025-02-11 17:33:48.617183,CNC-002,7.05,93.9,Risk
2025-02-11 17:33:48.617183,PRESS-101,1.75,56.6,Normal
2025-02-11 17:33:48.617183,LATHE-55,0.63,63.3,Normal
2025-02-11 18:33:48.617183,CNC-001,1.37,56.4,Normal
2025-02-11 18:33:48.617183,CNC-002,2.77,51.9,Normal
2025-02-11 18:33:48.617183,PRESS-101,1.23,40.7,Normal
2025-02-11 18:33:48.617183,LATHE-55,0.8,55.7,Normal
2025-02-11 19:33:48.617183,CNC-001,1.18,52.8,Normal
2025-02-11 19:33:48.617183,CNC-002,2.43,45.2,Normal
2025-02-11 19:33:48.617183,PRESS-101,1.84,44.8,Normal
2025-02-11 19:33:48.617183,LATHE-55,1.98,42.9,Normal
2025-02-11 20:33:48.617183,CNC-001,2.64,53.4,Normal
2025-02-11 20:33:48.617183,CNC-002,2.96,54.0,Normal
2025-02-11 20:33:48.617183,PRESS-101,2.31,54.6,Normal
2025-02-11 20:33:48.617183,LATHE-55,1.86,52.0,Normal
2025-02-11 21:33:48.617183,CNC-001,1.22,45.1,Normal
2025-02-11 21:33:48.617183,CNC-002,2.49,42.9,Normal
2025-02-11 21:33:48.617183,PRESS-101,0.71,63.0,Normal
2025-02-11 21:33:48.617183,LATHE-55,0.83,41.0,Normal
2025-02-11 22:33:48.617183,CNC-001,1.66,62.7,Normal
2025-02-11 22:33:48.617183,CNC-002,1.23,53.0,Normal
2025-02-11 22:33:48.617183,PRESS-101,1.05,62.6,Normal
2025-02-11 22:33:48.617183,LATHE-55,2.1,41.9,Normal
2025-02-11 23:33:48.617183,CNC-001,0.89,64.1,Normal
2025-02-11 23:33:48.617183,CNC-002,0.91,46.2,Normal
2025-02-11 23:33:48.617183,PRESS-101,0.53,55.8,Normal
2025-02-11 23:33:48.617183,LATHE-55,1.04,50.2,Normal
2025-02-12 00:33:48.617183,CNC-001,1.25,43.7,Normal
2025-02-12 00:33:48.617183,CNC-002,0.66,62.4,Normal
2025-02-12 00:33:48.617183,PRESS-101,1.31,51.3,Normal
2025-02-12 00:33:48.617183,LATHE-55,2.22,58.8,Normal
2025-02-12 01:33:48.617183,CNC-001,1.23,53.9,Normal
2025-02-12 01:33:48.617183,CNC-002,2.04,57.5,Normal
2025-02-12 01:33:48.617183,PRESS-101,1.45,48.6,Normal
2025-02-12 01:33:48.617183,LATHE-55,0.6,44.1,Normal
2025-02-12 02:33:48.617183,CNC-001,2.11,48.8,Normal
2025-02-12 02:33:48.617183,CNC-002,1.3,46.3,Normal
2025-02-12 02:33:48.617183,PRESS-101,2.56,58.9,Normal
2025-02-12 02:33:48.617183,LATHE-55,1.5,59.1,Normal
2025-02-12 03:33:48.617183,CNC-001,0.82,41.9,Normal
2025-02-12 03:33:48.617183,CNC-002,0.66,61.0,Normal
2025-02-12 03:33:48.617183,PRESS-101,1.61,46.0,Normal
2025-02-12 03:33:48.617183,LATHE-55,2.77,46.5,Normal
2025-02-12 04:33:48.617183,CNC-001,1.84,54.0,Normal
2025-02-12 04:33:48.617183,CNC-002,2.32,47.3,Normal
2025-02-12 04:33:48.617183,PRESS-101,1.87,44.5,Normal
2025-02-12 04:33:48.617183,LATHE-55,2.38,47.0,Normal
2025-02-12 05:33:48.617183,CNC-001,1.77,43.6,Normal
2025-02-12 05:33:48.617183,CNC-002,2.23,61.0,Normal
2025-02-12 05:33:48.617183,PRESS-101,1.26,48.9,Normal
2025-02-12 05:33:48.617183,LATHE-55,1.31,52.0,Normal
2025-02-12 06:33:48.617183,CNC-001,2.36,61.7,Normal
2025-02-12 06:33:48.617183,CNC-002,2.65,51.7,Normal
2025-02-12 06:33:48.617183,PRESS-101,1.28,46.7,Normal
2025-02-12 06:33:48.617183,LATHE-55,1.05,57.7,Normal
2025-02-12 07:33:48.617183,CNC-001,1.3,60.9,Normal
2025-02-12 07:33:48.617183,CNC-002,2.33,53.5,Normal
2025-02-12 07:33:48.617183,PRESS-101,2.68,57.1,Normal
2025-02-12 07:33:48.617183,LATHE-55,0.99,57.9,Normal
2025-02-12 08:33:48.617183,CNC-001,2.51,50.5,Normal
2025-02-12 08:33:48.617183,CNC-002,0.67,55.6,Normal
2025-02-12 08:33:48.617183,PRESS-101,2.34,42.7,Normal
2025-02-12 08:33:48.617183,LATHE-55,2.72,47.3,Normal
2025-02-12 09:33:48.617183,CNC-001,2.02,53.7,Normal
2025-02-12 09:33:48.617183,CNC-002,2.18,64.4,Normal
2025-02-12 09:33:48.617183,PRESS-101,1.3,42.2,Normal
2025-02-12 09:33:48.617183,LATHE-55,2.34,46.3,Normal
2025-02-12 10:33:48.617183,CNC-001,1.05,43.5,Normal
2025-02-12 10:33:48.617183,CNC-002,1.18,53.3,Normal
2025-02-12 10:33:48.617183,PRESS-101,1.6,59.3,Normal
2025-02-12 10:33:48.617183,LATHE-55,1.95,46.7,Normal
2025-02-12 11:33:48.617183,CNC-001,2.62,54.5,Normal
2025-02-12 11:33:48.617183,CNC-002,2.59,58.8,Normal
2025-02-12 11:33:48.617183,PRESS-101,1.41,61.0,Normal
2025-02-12 11:33:48.617183,LATHE-55,2.93,62.1,Normal
2025-02-12 12:33:48.617183,CNC-001,1.87,48.6,Normal
2025-02-12 12:33:48.617183,CNC-002,1.3,56.4,Normal
2025-02-12 12:33:48.617183,PRESS-101,2.35,50.9,Normal
2025-02-12 12:33:48.617183,LATHE-55,1.08,56.0,Normal
2025-02-12 13:33:48.617183,CNC-001,1.12,59.0,Normal
2025-02-12 13:33:48.617183,CNC-002,2.89,44.8,Normal
2025-02-12 13:33:48.617183,PRESS-101,1.12,41.2,Normal
2025-02-12 13:33:48.617183,LATHE-55,0.57,43.1,Normal
2025-02-12 14:33:48.617183,CNC-001,0.86,42.8,Normal
2025-02-12 14:33:48.617183,CNC-002,2.21,57.3,Normal
2025-02-12 14:33:48.617183,PRESS-101,2.32,45.1,Normal
2025-02-12 14:33:48.617183,LATHE-55,5.27,93.3,Risk
2025-02-12 15:33:48.617183,CNC-001,1.59,51.5,Normal
2025-02-12 15:33:48.617183,CNC-002,2.08,63.6,Normal
2025-02-12 15:33:48.617183,PRESS-101,2.98,64.3,Normal
2025-02-12 15:33:48.617183,LATHE-55,1.19,47.3,Normal
2025-02-12 16:33:48.617183,CNC-001,2.18,50.0,Normal
2025-02-12 16:33:48.617183,CNC-002,2.0,57.2,Normal
2025-02-12 16:33:48.617183,PRESS-101,1.23,55.9,Normal
2025-02-12 16:33:48.617183,LATHE-55,0.75,56.4,Normal
2025-02-12 17:33:48.617183,CNC-001,1.3,53.8,Normal
2025-02-12 17:33:48.617183,CNC-002,1.59,50.9,Normal
2025-02-12 17:33:48.617183,PRESS-101,2.27,49.9,Normal
2025-02-12 17:33:48.617183,LATHE-55,1.06,60.1,Normal
2025-02-12 18:33:48.617183,CNC-001,1.52,51.3,Normal
2025-02-12 18:33:48.617183,CNC-002,0.95,57.9,Normal
2025-02-12 18:33:48.617183,PRESS-101,2.04,44.3,Normal
2025-02-12 18:33:48.617183,LATHE-55,1.61,40.7,Normal
2025-02-12 19:33:48.617183,CNC-001,1.1,62.6,Normal
2025-02-12 19:33:48.617183,CNC-002,1.66,58.0,Normal
2025-02-12 19:33:48.617183,PRESS-101,1.0,53.9,Normal
2025-02-12 19:33:48.617183,LATHE-55,1.53,54.6,Normal
2025-02-12 20:33:48.617183,CNC-001,2.8,58.8,Normal
2025-02-12 20:33:48.617183,CNC-002,1.96,46.6,Normal
2025-02-12 20:33:48.617183,PRESS-101,2.5,55.0,Normal
2025-02-12 20:33:48.617183,LATHE-55,0.57,62.7,Normal
2025-02-12 21:33:48.617183,CNC-001,2.31,40.6,Normal
2025-02-12 21:33:48.617183,CNC-002,2.36,50.5,Normal
2025-02-12 21:33:48.617183,PRESS-101,2.47,44.4,Normal
2025-02-12 21:33:48.617183,LATHE-55,2.83,44.7,Normal
2025-02-12 22:33:48.617183,CNC-001,1.46,60.9,Normal
2025-02-12 22:33:48.617183,CNC-002,2.52,62.0,Normal
2025-02-12 22:33:48.617183,PRESS-101,2.51,64.4,Normal
2025-02-12 22:33:48.617183,LATHE-55,2.66,49.5,Normal
2025-02-12 23:33:48.617183,CNC-001,2.79,40.1,Normal
2025-02-12 23:33:48.617183,CNC-002,1.28,44.2,Normal
2025-02-12 23:33:48.617183,PRESS-101,0.75,60.1,Normal
2025-02-12 23:33:48.617183,LATHE-55,1.45,54.9,Normal
2025-02-13 00:33:48.617183,CNC-001,2.2,55.8,Normal
2025-02-13 00:33:48.617183,CNC-002,0.8,64.5,Normal
2025-02-13 00:33:48.617183,PRESS-101,2.18,59.1,Normal
2025-02-13 00:33:48.617183,LATHE-55,0.78,49.4,Normal
2025-02-13 01:33:48.617183,CNC-001,2.44,61.5,Normal
2025-02-13 01:33:48.617183,CNC-002,1.86,41.5,Normal
2025-02-13 01:33:48.617183,PRESS-101,2.4,58.9,Normal
2025-02-13 01:33:48.617183,LATHE-55,0.51,52.9,Normal
2025-02-13 02:33:48.617183,CNC-001,1.9,45.8,Normal
2025-02-13 02:33:48.617183,CNC-002,2.45,62.4,Normal
2025-02-13 02:33:48.617183,PRESS-101,1.27,42.1,Normal
2025-02-13 02:33:48.617183,LATHE-55,1.3,49.8,Normal
2025-02-13 03:33:48.617183,CNC-001,2.46,51.0,Normal
2025-02-13 03:33:48.617183,CNC-002,2.81,51.4,Normal
2025-02-13 03:33:48.617183,PRESS-101,1.53,49.3,Normal
2025-02-13 03:33:48.617183,LATHE-55,2.93,53.8,Normal
2025-02-13 04:33:48.617183,CNC-001,1.5,58.2,Normal
2025-02-13 04:33:48.617183,CNC-002,2.22,52.6,Normal
2025-02-13 04:33:48.617183,PRESS-101,2.99,42.1,Normal
2025-02-13 04:33:48.617183,LATHE-55,2.86,55.9,Normal
2025-02-13 05:33:48.617183,CNC-001,2.31,41.8,Normal
2025-02-13 05:33:48.617183,CNC-002,0.83,48.0,Normal
2025-02-13 05:33:48.617183,PRESS-101,1.55,43.9,Normal
2025-02-13 05:33:48.617183,LATHE-55,1.83,64.4,Normal
2025-02-13 06:33:48.617183,CNC-001,0.73,41.0,Normal
2025-02-13 06:33:48.617183,CNC-002,2.41,58.6,Normal
2025-02-13 06:33:48.617183,PRESS-101,2.57,56.9,Normal
2025-02-13 06:33:48.617183,LATHE-55,1.99,53.9,Normal
2025-02-13 07:33:48.617183,CNC-001,1.84,55.4,Normal
2025-02-13 07:33:48.617183,CNC-002,0.51,59.8,Normal
2025-02-13 07:33:48.617183,PRESS-101,1.79,53.8,Normal
2025-02-13 07:33:48.617183,LATHE-55,0.61,53.4,Normal
2025-02-13 08:33:48.617183,CNC-001,0.68,49.0,Normal
2025-02-13 08:33:48.617183,CNC-002,1.91,47.4,Normal
2025-02-13 08:33:48.617183,PRESS-101,2.85,58.3,Normal
2025-02-13 08:33:48.617183,LATHE-55,0.64,44.1,Normal
2025-02-13 09:33:48.617183,CNC-001,2.99,44.9,Normal
2025-02-13 09:33:48.617183,CNC-002,2.47,44.4,Normal
2025-02-13 09:33:48.617183,PRESS-101,1.9,41.6,Normal
2025-02-13 09:33:48.617183,LATHE-55,1.59,46.4,Normal
2025-02-13 10:33:48.617183,CNC-001,1.5,54.6,Normal
2025-02-13 10:33:48.617183,CNC-002,2.44,42.3,Normal
2025-02-13 10:33:48.617183,PRESS-101,2.21,51.9,Normal
2025-02-13 10:33:48.617183,LATHE-55,0.69,42.5,Normal
2025-02-13 11:33:48.617183,CNC-001,0.7,56.5,Normal
2025-02-13 11:33:48.617183,CNC-002,0.5,64.9,Normal
2025-02-13 11:33:48.617183,PRESS-101,1.9,54.6,Normal
2025-02-13 11:33:48.617183,LATHE-55,6.33,88.7,Risk
2025-02-13 12:33:48.617183,CNC-001,1.15,50.1,Normal
2025-02-13 12:33:48.617183,CNC-002,0.89,48.2,Normal
2025-02-13 12:33:48.617183,PRESS-101,1.86,51.3,Normal
2025-02-13 12:33:48.617183,LATHE-55,1.01,51.3,Normal
2025-02-13 13:33:48.617183,CNC-001,2.76,44.0,Normal
2025-02-13 13:33:48.617183,CNC-002,2.91,55.1,Normal
2025-02-13 13:33:48.617183,PRESS-101,2.13,51.8,Normal
2025-02-13 13:33:48.617183,LATHE-55,2.83,47.9,Normal
2025-02-13 14:33:48.617183,CNC-001,2.14,48.5,Normal
2025-02-13 14:33:48.617183,CNC-002,2.26,51.0,Normal
2025-02-13 14:33:48.617183,PRESS-101,2.05,41.7,Normal
2025-02-13 14:33:48.617183,LATHE-55,2.42,52.7,Normal
2025-02-13 15:33:48.617183,CNC-001,2.53,51.4,Normal
2025-02-13 15:33:48.617183,CNC-002,2.9,57.9,Normal
2025-02-13 15:33:48.617183,PRESS-101,1.86,43.6,Normal
2025-02-13 15:33:48.617183,LATHE-55,1.12,63.2,Normal
2025-02-13 16:33:48.617183,CNC-001,0.52,48.9,Normal
2025-02-13 16:33:48.617183,CNC-002,2.0,62.5,Normal
2025-02-13 16:33:48.617183,PRESS-101,2.94,41.0,Normal
2025-02-13 16:33:48.617183,LATHE-55,2.41,55.6,Normal
2025-02-13 17:33:48.617183,CNC-001,5.9,98.3,Risk
2025-02-13 17:33:48.617183,CNC-002,2.38,43.6,Normal
2025-02-13 17:33:48.617183,PRESS-101,1.42,54.0,Normal
2025-02-13 17:33:48.617183,LATHE-55,1.52,45.3,Normal
2025-02-13 18:33:48.617183,CNC-001,2.54,60.8,Normal
2025-02-13 18:33:48.617183,CNC-002,2.59,44.2,Normal
2025-02-13 18:33:48.617183,PRESS-101,2.93,42.4,Normal
2025-02-13 18:33:48.617183,LATHE-55,0.54,60.8,Normal
2025-02-13 19:33:48.617183,CNC-001,1.03,45.6,Normal
2025-02-13 19:33:48.617183,CNC-002,1.19,49.7,Normal
2025-02-13 19:33:48.617183,PRESS-101,1.55,49.0,Normal
2025-02-13 19:33:48.617183,LATHE-55,2.38,58.6,Normal
2025-02-13 20:33:48.617183,CNC-001,2.04,41.6,Normal
2025-02-13 20:33:48.617183,CNC-002,1.41,54.0,Normal
2025-02-13 20:33:48.617183,PRESS-101,1.04,58.1,Normal
2025-02-13 20:33:48.617183,LATHE-55,0.86,59.8,Normal
2025-02-13 21:33:48.617183,CNC-001,1.39,60.0,Normal
2025-02-13 21:33:48.617183,CNC-002,1.63,49.0,Normal
2025-02-13 21:33:48.617183,PRESS-101,2.54,57.4,Normal
2025-02-13 21:33:48.617183,LATHE-55,1.86,43.5,Normal
2025-02-13 22:33:48.617183,CNC-001,0.91,52.2,Normal
2025-02-13 22:33:48.617183,CNC-002,2.27,54.3,Normal
2025-02-13 22:33:48.617183,PRESS-101,2.27,63.9,Normal
2025-02-13 22:33:48.617183,LATHE-55,2.55,62.3,Normal
2025-02-13 23:33:48.617183,CNC-001,2.96,47.4,Normal
2025-02-13 23:33:48.617183,CNC-002,1.3,56.5,Normal
2025-02-13 23:33:48.617183,PRESS-101,2.31,53.3,Normal
2025-02-13 23:33:48.617183,LATHE-55,1.78,46.7,Normal
2025-02-14 00:33:48.617183,CNC-001,1.61,58.0,Normal
2025-02-14 00:33:48.617183,CNC-002,1.07,43.0,Normal
2025-02-14 00:33:48.617183,PRESS-101,2.21,59.2,Normal
2025-02-14 00:33:48.617183,LATHE-55,2.07,45.5,Normal
2025-02-14 01:33:48.617183,CNC-001,1.86,47.5,Normal
2025-02-14 01:33:48.617183,CNC-002,1.32,46.9,Normal
2025-02-14 01:33:48.617183,PRESS-101,1.78,62.6,Normal
2025-02-14 01:33:48.617183,LATHE-55,1.17,53.5,Normal
2025-02-14 02:33:48.617183,CNC-001,1.9,46.4,Normal
2025-02-14 02:33:48.617183,CNC-002,0.74,46.0,Normal
2025-02-14 02:33:48.617183,PRESS-101,1.2,56.3,Normal
2025-02-14 02:33:48.617183,LATHE-55,1.49,48.1,Normal
2025-02-14 03:33:48.617183,CNC-001,1.11,44.5,Normal
2025-02-14 03:33:48.617183,CNC-002,0.69,40.9,Normal
2025-02-14 03:33:48.617183,PRESS-101,2.4,62.2,Normal
2025-02-14 03:33:48.617183,LATHE-55,0.69,62.3,Normal
2025-02-14 04:33:48.617183,CNC-001,1.06,63.3,Normal
2025-02-14 04:33:48.617183,CNC-002,1.01,51.5,Normal
2025-02-14 04:33:48.617183,PRESS-101,2.43,54.0,Normal
2025-02-14 04:33:48.617183,LATHE-55,0.59,57.2,Normal
2025-02-14 05:33:48.617183,CNC-001,1.31,43.1,Normal
2025-02-14 05:33:48.617183,CNC-002,1.82,49.5,Normal
2025-02-14 05:33:48.617183,PRESS-101,2.85,64.3,Normal
2025-02-14 05:33:48.617183,LATHE-55,1.65,52.8,Normal
2025-02-14 06:33:48.617183,CNC-001,1.35,57.1,Normal
2025-02-14 06:33:48.617183,CNC-002,1.53,40.5,Normal
2025-02-14 06:33:48.617183,PRESS-101,1.12,43.1,Normal
2025-02-14 06:33:48.617183,LATHE-55,0.68,63.7,Normal
2025-02-14 07:33:48.617183,CNC-001,2.0,63.7,Normal
2025-02-14 07:33:48.617183,CNC-002,1.22,48.6,Normal
2025-02-14 07:33:48.617183,PRESS-101,0.79,52.3,Normal
2025-02-14 07:33:48.617183,LATHE-55,1.19,52.4,Normal
2025-02-14 08:33:48.617183,CNC-001,1.7,45.8,Normal
2025-02-14 08:33:48.617183,CNC-002,0.51,40.2,Normal
2025-02-14 08:33:48.617183,PRESS-101,2.11,45.0,Normal
2025-02-14 08:33:48.617183,LATHE-55,0.64,58.9,Normal
2025-02-14 09:33:48.617183,CNC-001,1.96,58.7,Normal
2025-02-14 09:33:48.617183,CNC-002,1.99,64.4,Normal
2025-02-14 09:33:48.617183,PRESS-101,0.96,54.0,Normal
2025-02-14 09:33:48.617183,LATHE-55,2.11,51.3,Normal
2025-02-14 10:33:48.617183,CNC-001,1.15,60.4,Normal
2025-02-14 10:33:48.617183,CNC-002,7.82,98.1,Risk
2025-02-14 10:33:48.617183,PRESS-101,2.95,64.8,Normal
2025-02-14 10:33:48.617183,LATHE-55,0.97,42.1,Normal
2025-02-14 11:33:48.617183,CNC-001,1.87,42.3,Normal
2025-02-14 11:33:48.617183,CNC-002,2.92,63.1,Normal
2025-02-14 11:33:48.617183,PRESS-101,1.87,58.4,Normal
2025-02-14 11:33:48.617183,LATHE-55,2.19,43.9,Normal
2025-02-14 12:33:48.617183,CNC-001,0.74,61.1,Normal
2025-02-14 12:33:48.617183,CNC-002,1.43,55.3,Normal
2025-02-14 12:33:48.617183,PRESS-101,2.63,64.1,Normal
2025-02-14 12:33:48.617183,LATHE-55,0.92,64.9,Normal
